oneTeam,url,two,twoTeam,one
"Irelia,Camille,Aurelion Sol,Ezreal,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3282758352&summonerId=64250795&gameTime=1532428068,(Blue Team),"Gragas,Kindred,Kled,Vladimir,Rakan",(Red Team)
"Nocturne,Braum,Illaoi,Galio,Lucian",http://www.op.gg/summoner/matches/ajax/detail/gameId=3282579069&summonerId=64250795&gameTime=1532412750,(Red Team),"Ezreal,Camille,Alistar,Lulu,Gragas",(Blue Team)
"Kindred,Alistar,Kai'Sa,Yasuo,Jayce",http://www.op.gg/summoner/matches/ajax/detail/gameId=3282702358&summonerId=64250795&gameTime=1532420802,(Blue Team),"Tahm Kench,Lee Sin,Lucian,Orianna,Malphite",(Red Team)
"Darius,Trundle,Katarina,Ezreal,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3282724527&summonerId=64250795&gameTime=1532423582,(Red Team),"Dr. Mundo,Kindred,Orianna,Lucian,Gragas",(Blue Team)
"Pyke,Taliyah,Orianna,Irelia,Gangplank",http://www.op.gg/summoner/matches/ajax/detail/gameId=3309506083&summonerId=36990696&gameTime=1534356423,(Blue Team),"Ryze,Kai'Sa,Alistar,Kindred,Talon",(Red Team)
"Xin Zhao,Jayce,Tahm Kench,Aatrox,Zoe",http://www.op.gg/summoner/matches/ajax/detail/gameId=3281862919&summonerId=64250795&gameTime=1532352196,(Blue Team),"Nocturne,Shen,Orianna,Ezreal,Gangplank",(Red Team)
"Vladimir,Nocturne,Kassadin,Xayah,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3282831668&summonerId=64250795&gameTime=1532429974,(Red Team),"Aatrox,Camille,LeBlanc,Lucian,Rakan",(Blue Team)
"Irelia,Nidalee,Gragas,Jax,Kai'Sa",http://www.op.gg/summoner/matches/ajax/detail/gameId=3309520636&summonerId=36990696&gameTime=1534352883,(Red Team),"Jarvan IV,Darius,Ezreal,Aatrox,Pyke",(Blue Team)
"Rumble,Trundle,Lucian,Yasuo,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3281889563&summonerId=64250795&gameTime=1532354859,(Blue Team),"Ryze,Kindred,Galio,Ashe,Fiddlesticks",(Red Team)
"Aatrox,Tahm Kench,Xerath,Lee Sin,Ezreal",http://www.op.gg/summoner/matches/ajax/detail/gameId=3309533844&summonerId=36990696&gameTime=1534354365,(Red Team),"Skarner,Azir,Kai'Sa,Jayce,Alistar",(Blue Team)
"Camille,Rakan,Kindred,Vladimir,Jayce",http://www.op.gg/summoner/matches/ajax/detail/gameId=3308191747&summonerId=36990696&gameTime=1534262004,(Red Team),"Gragas,Leona,Kai'Sa,Ryze,Jarvan IV",(Blue Team)
"Irelia,Taliyah,LeBlanc,Ezreal,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3308131765&summonerId=36990696&gameTime=1534258970,(Red Team),"Quinn,Nidalee,Aatrox,Kai'Sa,Tahm Kench",(Blue Team)
"Cho'Gath,Lee Sin,LeBlanc,Lucian,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3307925429&summonerId=36990696&gameTime=1534249835,(Red Team),"Ornn,Kindred,Talon,Kai'Sa,Pyke",(Blue Team)
"Jayce,Kindred,Lissandra,Ezreal,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3307973424&summonerId=36990696&gameTime=1534251547,(Blue Team),"Malphite,Rek'Sai,LeBlanc,Vayne,Braum",(Red Team)
"Varus,Taliyah,Shen,Talon,Jax",http://www.op.gg/summoner/matches/ajax/detail/gameId=3307769381&summonerId=36990696&gameTime=1534241332,(Red Team),"Aatrox,LeBlanc,Akali,Alistar,Kai'Sa",(Blue Team)
"Ryze,Kindred,Aatrox,Ezreal,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3307880716&summonerId=36990696&gameTime=1534245131,(Red Team),"Irelia,Graves,Zoe,Kai'Sa,Alistar",(Blue Team)
"Kled,Irelia,Xin Zhao,Morgana,Akali",http://www.op.gg/summoner/matches/ajax/detail/gameId=3307391792&summonerId=36990696&gameTime=1534226417,(Blue Team),"Pyke,Syndra,Urgot,LeBlanc,Trundle",(Red Team)
"Cho'Gath,Taliyah,Talon,Swain,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3299957908&summonerId=36990696&gameTime=1533668694,(Blue Team),"Akali,Nocturne,Ryze,Kai'Sa,Shen",(Red Team)
"Varus,Lee Sin,Zoe,Malphite,Vel'Koz",http://www.op.gg/summoner/matches/ajax/detail/gameId=3308236377&summonerId=36990696&gameTime=1534266934,(Blue Team),"Rengar,Irelia,Jayce,Shen,Kennen",(Red Team)
"Varus,Alistar,Ornn,Taliyah,Kassadin",http://www.op.gg/summoner/matches/ajax/detail/gameId=3307398038&summonerId=36990696&gameTime=1534229218,(Blue Team),"Renekton,Swain,Camille,Aurelion Sol,Shen",(Red Team)
"Zilean,Yasuo,Ezreal,Kassadin,Ashe",http://www.op.gg/summoner/matches/ajax/detail/gameId=3302124820&summonerId=36990696&gameTime=1533823454,(Blue Team),"Fiora,Kog'Maw,Zed,Gnar,Kayle",(Red Team)
"Illaoi,Xin Zhao,Karthus,Varus,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3299923480&summonerId=36990696&gameTime=1533665195,(Red Team),"Jarvan IV,Kindred,Ryze,Ezreal,Soraka",(Blue Team)
"Alistar,Jayce,Taliyah,Orianna,Ezreal",http://www.op.gg/summoner/matches/ajax/detail/gameId=3308240354&summonerId=36990696&gameTime=1534264654,(Red Team),"Lee Sin,Irelia,Gragas,Pyke,Zoe",(Blue Team)
"Vladimir,Xin Zhao,Irelia,Lucian,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3299782637&summonerId=36990696&gameTime=1533652997,(Blue Team),"Ryze,Kindred,Yasuo,Jhin,Tahm Kench",(Red Team)
"Quinn,Nidalee,Orianna,Kindred,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3303471504&summonerId=57541180&gameTime=1533917224,(Blue Team),"Jayce,Camille,Twisted Fate,Kai'Sa,Gragas",(Red Team)
"Jayce,Karma,Rakan,Trundle,Syndra",http://www.op.gg/summoner/matches/ajax/detail/gameId=3303401650&summonerId=57541180&gameTime=1533914551,(Blue Team),"Gragas,Ryze,Malphite,Miss Fortune,Skarner",(Red Team)
"Jax,Trundle,Syndra,Kai'Sa,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3299202803&summonerId=36990696&gameTime=1533636247,(Blue Team),"Ryze,Graves,Zed,Ezreal,Tahm Kench",(Red Team)
"Jayce,Camille,Garen,Kai'Sa,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3302808025&summonerId=57541180&gameTime=1533900659,(Blue Team),"Ryze,Nidalee,Syndra,Miss Fortune,Pyke",(Red Team)
"Ezreal,Taliyah,Karma,Ryze,Irelia",http://www.op.gg/summoner/matches/ajax/detail/gameId=3299809761&summonerId=36990696&gameTime=1533655451,(Blue Team),"Rengar,Yasuo,LeBlanc,Gnar,Rakan",(Red Team)
"Gragas,Taliyah,Akali,Ezreal,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3303085228&summonerId=57541180&gameTime=1533905133,(Blue Team),"Camille,Rengar,Orianna,Zoe,Rakan",(Red Team)
"Kai'Sa,Ryze,Karma,Gragas,Renekton",http://www.op.gg/summoner/matches/ajax/detail/gameId=3302842484&summonerId=57541180&gameTime=1533898310,(Blue Team),"Lee Sin,Swain,Tahm Kench,Yasuo,Akali",(Red Team)
"Poppy,Evelynn,Zed,Kai'Sa,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3303448815&summonerId=57541180&gameTime=1533919500,(Blue Team),"Tryndamere,Taliyah,Zoe,Miss Fortune,Gragas",(Red Team)
"Jax,Lee Sin,Twisted Fate,Ezreal,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3302726868&summonerId=57541180&gameTime=1533893176,(Blue Team),"Garen,Kha'Zix,Kennen,Varus,Shen",(Red Team)
"Cho'Gath,Xin Zhao,Twisted Fate,Ezreal,Soraka",http://www.op.gg/summoner/matches/ajax/detail/gameId=3302785310&summonerId=57541180&gameTime=1533896926,(Blue Team),"Gragas,Kindred,Zoe,Taliyah,Morgana",(Red Team)
"Camille,Varus,Ryze,Tahm Kench,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3302670806&summonerId=57541180&gameTime=1533888081,(Red Team),"Kindred,Rakan,Darius,Zed,Ekko",(Blue Team)
"Bard,Gragas,Kai'Sa,Kindred,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3302584806&summonerId=57541180&gameTime=1533881634,(Blue Team),"Fizz,Lee Sin,Yasuo,Thresh,Kog'Maw",(Red Team)
"Poppy,Kai'Sa,Gragas,Skarner,Orianna",http://www.op.gg/summoner/matches/ajax/detail/gameId=3302625470&summonerId=57541180&gameTime=1533885750,(Red Team),"Akali,Olaf,Rakan,Xayah,Jayce",(Blue Team)
"Ezreal,Taliyah,Rakan,Ryze,Lulu",http://www.op.gg/summoner/matches/ajax/detail/gameId=3302498230&summonerId=57541180&gameTime=1533875769,(Blue Team),"Nocturne,Twisted Fate,Kai'Sa,Kennen,Shen",(Red Team)
"Ashe,Tahm Kench,Camille,Gragas,Jarvan IV",http://www.op.gg/summoner/matches/ajax/detail/gameId=3302484143&summonerId=57541180&gameTime=1533873264,(Blue Team),"Trundle,Kai'Sa,Gangplank,Vel'Koz,Morgana",(Red Team)
"Kindred,Kennen,Katarina,Blitzcrank,Ryze",http://www.op.gg/summoner/matches/ajax/detail/gameId=3301693655&summonerId=57541180&gameTime=1533801793,(Red Team),"Xin Zhao,Lucian,Ahri,Quinn,Rakan",(Blue Team)
"Kindred,Miss Fortune,Morgana,Orianna,Sion",http://www.op.gg/summoner/matches/ajax/detail/gameId=3301423443&summonerId=57541180&gameTime=1533798848,(Blue Team),"Vel'Koz,Ezreal,Taliyah,Ryze,Rakan",(Red Team)
"Urgot,Nidalee,Irelia,Sivir,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3316214971&summonerId=25260179&gameTime=1534872645,(Blue Team),"Aatrox,Kindred,Twisted Fate,Ezreal,Gragas",(Red Team)
"Jayce,Nocturne,Fizz,Kennen,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3301387701&summonerId=57541180&gameTime=1533796184,(Blue Team),"Gragas,Trundle,Ahri,Jhin,Rakan",(Red Team)
"Gragas,Alistar,Ryze,Tristana,Lee Sin",http://www.op.gg/summoner/matches/ajax/detail/gameId=3316202957&summonerId=25260179&gameTime=1534871008,(Blue Team),"Twitch,Jax,Kindred,Rakan,Akali",(Red Team)
"Trundle,Yasuo,Kennen,Thresh,Akali",http://www.op.gg/summoner/matches/ajax/detail/gameId=3301440000&summonerId=57541180&gameTime=1533800017,(Blue Team),"Camille,Kai'Sa,Ahri,Braum,Ryze",(Red Team)
"Aatrox,Gragas,Rek'Sai,Alistar,Sivir",http://www.op.gg/summoner/matches/ajax/detail/gameId=3316011540&summonerId=25260179&gameTime=1534857079,(Blue Team),"Kindred,Rakan,Yasuo,Gnar,Aurelion Sol",(Red Team)
"Cho'Gath,Sejuani,Irelia,Jhin,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3316007617&summonerId=25260179&gameTime=1534858696,(Red Team),"Jayce,Camille,Akali,Tristana,Gragas",(Blue Team)
"Miss Fortune,Darius,Shen,LeBlanc,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3303276911&summonerId=57541180&gameTime=1533908696,(Blue Team),"Zoe,Aatrox,Garen,Rakan,Kindred",(Red Team)
"Jarvan IV,Jhin,Gragas,Alistar,Ryze",http://www.op.gg/summoner/matches/ajax/detail/gameId=3315955546&summonerId=25260179&gameTime=1534855417,(Blue Team),"Morgana,Lee Sin,Kassadin,Ezreal,Jayce",(Red Team)
"Vel'Koz,Camille,Caitlyn,Morgana,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3302885824&summonerId=57541180&gameTime=1533902397,(Red Team),"Gnar,Jhin,Tahm Kench,Xin Zhao,Orianna",(Blue Team)
"Jax,Olaf,Akali,Varus,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3315887778&summonerId=25260179&gameTime=1534851552,(Red Team),"Camille,Taliyah,Ryze,Ezreal,Shen",(Blue Team)
"Gangplank,Nidalee,Ryze,Swain,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3315936267&summonerId=25260179&gameTime=1534853342,(Blue Team),"Vladimir,Kindred,Zoe,Yasuo,Alistar",(Red Team)
"Gragas,Taliyah,Irelia,Yasuo,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3315165645&summonerId=25260179&gameTime=1534786964,(Red Team),"Aatrox,Kindred,Ryze,Jhin,Malphite",(Blue Team)
"Xin Zhao,Kindred,Zoe,Camille,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3302630865&summonerId=57541180&gameTime=1533884053,(Blue Team),"Ahri,Ezreal,Jayce,Lee Sin,Soraka",(Red Team)
"Varus,Ryze,Gragas,Renekton,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3316083317&summonerId=25260179&gameTime=1534861236,(Blue Team),"Jayce,Kindred,Taliyah,Kai'Sa,Alistar",(Red Team)
"Camille,Xin Zhao,Ryze,Kai'Sa,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3315206943&summonerId=25260179&gameTime=1534788784,(Blue Team),"Gangplank,Nidalee,Aatrox,Lucian,Gragas",(Red Team)
"Nidalee,Shen,Gnar,Kai'Sa,Orianna",http://www.op.gg/summoner/matches/ajax/detail/gameId=3315891401&summonerId=25260179&gameTime=1534848995,(Blue Team),"Zoe,Tahm Kench,Graves,Galio,Kennen",(Red Team)
"Urgot,Rengar,Orianna,Sivir,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3314576612&summonerId=25260179&gameTime=1534740373,(Red Team),"Gangplank,Nidalee,Twisted Fate,Ezreal,Morgana",(Blue Team)
"Zoe,Varus,Gragas,Kled,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3314452911&summonerId=25260179&gameTime=1534698426,(Blue Team),"Ryze,Darius,Olaf,Twitch,Alistar",(Red Team)
"Galio,Jhin,Alistar,Olaf,Sion",http://www.op.gg/summoner/matches/ajax/detail/gameId=3314385026&summonerId=25260179&gameTime=1534694593,(Blue Team),"Talon,Taliyah,Aatrox,Ezreal,Braum",(Red Team)
"Jayce,Kindred,Lulu,Kai'Sa,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3314630088&summonerId=25260179&gameTime=1534742749,(Red Team),"Kennen,Camille,Twisted Fate,Miss Fortune,Gragas",(Blue Team)
"Sion,Taliyah,Yasuo,Varus,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3314409169&summonerId=25260179&gameTime=1534696914,(Blue Team),"Gnar,Nidalee,Aatrox,Ezreal,Soraka",(Red Team)
"Gragas,Lee Sin,Akali,Irelia,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3314207146&summonerId=25260179&gameTime=1534688675,(Blue Team),"Camille,Kindred,LeBlanc,Jayce,Pyke",(Red Team)
"Gragas,Jax,Varus,Galio,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3315209691&summonerId=25260179&gameTime=1534791552,(Blue Team),"Yasuo,Akali,Alistar,Swain,Xin Zhao",(Red Team)
"Shen,Gragas,Karthus,Gangplank,Jhin",http://www.op.gg/summoner/matches/ajax/detail/gameId=3314211517&summonerId=25260179&gameTime=1534686709,(Red Team),"Zoe,Aatrox,Alistar,Nidalee,Vladimir",(Blue Team)
"Yasuo,Ryze,Braum,Sejuani,Varus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3314309167&summonerId=25260179&gameTime=1534692041,(Blue Team),"Jax,Orianna,Ezreal,Gragas,Jayce",(Red Team)
"Camille,Irelia,LeBlanc,Xin Zhao,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3319433760&summonerId=56921556&gameTime=1535118021,(Red Team),"Kai'Sa,Graves,Tahm Kench,Renekton,Ryze",(Blue Team)
"LeBlanc,Lucian,Bard,Urgot,Xin Zhao",http://www.op.gg/summoner/matches/ajax/detail/gameId=3319355709&summonerId=56921556&gameTime=1535113204,(Blue Team),"Xayah,Gangplank,Heimerdinger,Gragas,Pyke",(Red Team)
"Irelia,Graves,Karma,Kai'Sa,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318471762&summonerId=56921556&gameTime=1535046468,(Red Team),"Kennen,Camille,Yasuo,Jinx,Thresh",(Blue Team)
"Yasuo,Alistar,Draven,Galio,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318398441&summonerId=56921556&gameTime=1535044450,(Red Team),"Kai'Sa,Olaf,Jax,Akali,Braum",(Blue Team)
"Yasuo,Camille,Pyke,Orianna,Renekton",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318585237&summonerId=56921556&gameTime=1535081576,(Red Team),"Pantheon,Irelia,Thresh,Ryze,Swain",(Blue Team)
"Kai'Sa,Zoe,Jayce,Shen,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318651292&summonerId=56921556&gameTime=1535086385,(Red Team),"Bard,Gragas,Quinn,Mordekaiser,Varus",(Blue Team)
"Urgot,Evelynn,Irelia,Kai'Sa,Bard",http://www.op.gg/summoner/matches/ajax/detail/gameId=3319392012&summonerId=56921556&gameTime=1535115539,(Red Team),"Ryze,Nidalee,Yasuo,Varus,Braum",(Blue Team)
"Jax,Gragas,Irelia,Varus,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318359830&summonerId=56921556&gameTime=1535040753,(Red Team),"Aatrox,Kindred,Twisted Fate,Kai'Sa,Pyke",(Blue Team)
"Shen,Nidalee,Fizz,Jinx,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318465178&summonerId=56921556&gameTime=1535048439,(Red Team),"Karthus,Xin Zhao,Lissandra,Kai'Sa,Gragas",(Blue Team)
"Camille,Taliyah,Orianna,Kai'Sa,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318333855&summonerId=56921556&gameTime=1535038743,(Blue Team),"Aurelion Sol,Xin Zhao,Thresh,Gangplank,Lucian",(Red Team)
"Fiora,Taliyah,Aurelion Sol,Kai'Sa,Zilean",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318168872&summonerId=56921556&gameTime=1535028481,(Blue Team),"Jax,Evelynn,Master Yi,Jhin,Morgana",(Red Team)
"Pyke,Swain,Fiora,Veigar,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318312282&summonerId=56921556&gameTime=1535036238,(Red Team),"Yasuo,Aatrox,Bard,Gragas,Jhin",(Blue Team)
"Akali,Graves,Heimerdinger,Varus,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318607050&summonerId=56921556&gameTime=1535083743,(Blue Team),"Jayce,Rammus,Ryze,Jhin,Poppy",(Red Team)
"Kai'Sa,Braum,Akali,Camille,Karthus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318424267&summonerId=56921556&gameTime=1535042141,(Blue Team),"Shen,Lee Sin,Singed,Varus,Irelia",(Red Team)
"Yasuo,Shen,Varus,Gragas,Mordekaiser",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318056639&summonerId=56921556&gameTime=1535022229,(Red Team),"Quinn,Kai'Sa,Evelynn,Alistar,Darius",(Blue Team)
"Evelynn,Kai'Sa,Heimerdinger,Zoe,Nami",http://www.op.gg/summoner/matches/ajax/detail/gameId=3317995475&summonerId=56921556&gameTime=1535018257,(Blue Team),"Zyra,Camille,LeBlanc,Akali,Ezreal",(Red Team)
"Ashe,Aatrox,Poppy,Gragas,Graves",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334798053&summonerId=74750546&gameTime=1536338565,(Blue Team),"Galio,Kai'Sa,Pyke,Fiora,Xin Zhao",(Red Team)
"Kai'Sa,LeBlanc,Rumble,Cho'Gath,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334631831&summonerId=74750546&gameTime=1536326658,(Red Team),"Akali,Graves,Bard,Jhin,Lissandra",(Blue Team)
"Yasuo,Akali,Xin Zhao,Alistar,Varus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318095026&summonerId=56921556&gameTime=1535023887,(Red Team),"Aatrox,Vladimir,Kai'Sa,Rakan,Gragas",(Blue Team)
"Akali,Rengar,Twisted Fate,Swain,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318030605&summonerId=56921556&gameTime=1535020264,(Blue Team),"Ryze,Graves,Kassadin,Miss Fortune,Shen",(Red Team)
"Ryze,Kai'Sa,Pyke,Yasuo,Lee Sin",http://www.op.gg/summoner/matches/ajax/detail/gameId=3317497306&summonerId=56921556&gameTime=1535005865,(Blue Team),"Sivir,Shen,Kindred,Renekton,Fizz",(Red Team)
"Kled,Gragas,Irelia,Kai'Sa,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318196303&summonerId=56921556&gameTime=1535030556,(Blue Team),"Gangplank,Camille,Vel'Koz,Jhin,Alistar",(Red Team)
"Aatrox,Graves,LeBlanc,Varus,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334525608&summonerId=74750546&gameTime=1536322555,(Blue Team),"Jayce,Evelynn,Irelia,Ezreal,Braum",(Red Team)
"Quinn,Gragas,LeBlanc,Kai'Sa,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334447940&summonerId=74750546&gameTime=1536319995,(Blue Team),"Aatrox,Camille,Ryze,Xayah,Rakan",(Red Team)
"Xayah,Thresh,Irelia,Rengar,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334238829&summonerId=74750546&gameTime=1536301308,(Red Team),"Ryze,Aatrox,Evelynn,Kai'Sa,Shen",(Blue Team)
"Kassadin,Tahm Kench,Twitch,Camille,Poppy",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334242998&summonerId=74750546&gameTime=1536302471,(Red Team),"Lucian,Jayce,Aurelion Sol,Braum,Nidalee",(Blue Team)
"Jayce,Taliyah,Irelia,Kai'Sa,Leona",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334235643&summonerId=74750546&gameTime=1536299231,(Blue Team),"Rengar,Gragas,Aatrox,Tristana,Thresh",(Red Team)
"Yasuo,Taliyah,LeBlanc,Sivir,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334189498&summonerId=74750546&gameTime=1536295052,(Blue Team),"Aatrox,Xin Zhao,Ryze,Ezreal,Fiddlesticks",(Red Team)
"Gangplank,Rengar,Kassadin,Yasuo,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334203335&summonerId=74750546&gameTime=1536297095,(Blue Team),"Cho'Gath,Camille,Orianna,Jhin,Bard",(Red Team)
"Camille,Xin Zhao,Galio,Vayne,Zyra",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333949065&summonerId=74750546&gameTime=1536248504,(Blue Team),"Urgot,Gragas,Yasuo,Kai'Sa,Alistar",(Red Team)
"Ashe,Taliyah,Camille,Gragas,Viktor",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333437327&summonerId=74750546&gameTime=1536233713,(Blue Team),"Gangplank,Nidalee,Rakan,Kai'Sa,Lucian",(Red Team)
"Miss Fortune,Jayce,Gragas,Kindred,Cassiopeia",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334185495&summonerId=74750546&gameTime=1536290621,(Blue Team),"Shen,Lee Sin,Kai'Sa,Ryze,Camille",(Red Team)
"Ryze,Nidalee,Urgot,Jinx,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334583585&summonerId=74750546&gameTime=1536325145,(Blue Team),"Fiora,Taliyah,Syndra,Kai'Sa,Alistar",(Red Team)
"Jinx,Kassadin,Tahm Kench,Poppy,Xin Zhao",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333325045&summonerId=74750546&gameTime=1536225391,(Blue Team),"Vladimir,Graves,Kai'Sa,Rakan,Ryze",(Red Team)
"Pyke,Varus,Urgot,Darius,Galio",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333358361&summonerId=74750546&gameTime=1536229247,(Red Team),"Sion,Kai'Sa,Alistar,Kindred,Talon",(Blue Team)
"Yasuo,Gragas,Camille,Pyke,Kassadin",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333411575&summonerId=74750546&gameTime=1536230788,(Red Team),"Tahm Kench,Lucian,Graves,Vladimir,Jhin",(Blue Team)
"Lucian,Twisted Fate,Alistar,Aatrox,Graves",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333341735&summonerId=74750546&gameTime=1536222686,(Blue Team),"Taliyah,Nami,Ezreal,Fiora,Akali",(Red Team)
"Lulu,Xin Zhao,Yasuo,Nami,Ezreal",http://www.op.gg/summoner/matches/ajax/detail/gameId=3240863467&summonerId=66800151&gameTime=1528950243,(Red Team),"Karthus,Graves,Aatrox,Soraka,Vel'Koz",(Blue Team)
"Ashe,Taliyah,Akali,Tahm Kench,Ryze",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333249008&summonerId=74750546&gameTime=1536216847,(Blue Team),"Aatrox,Lee Sin,Irelia,Braum,Jinx",(Red Team)
"Maokai,Camille,Vladimir,Xayah,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3240829562&summonerId=66800151&gameTime=1528947787,(Red Team),"Rengar,Xin Zhao,Zed,Yasuo,Alistar",(Blue Team)
"Vladimir,Rakan,Yasuo,Graves,Cassiopeia",http://www.op.gg/summoner/matches/ajax/detail/gameId=3240459868&summonerId=66800151&gameTime=1528912963,(Blue Team),"Fiddlesticks,Braum,Swain,Xin Zhao,Aatrox",(Red Team)
"Ezreal,Bard,Cho'Gath,Xin Zhao,Ekko",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333858894&summonerId=74750546&gameTime=1536242107,(Red Team),"Jhin,Gragas,Nidalee,Poppy,Irelia",(Blue Team)
"Sion,Poppy,Galio,Ashe,Soraka",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333298268&summonerId=74750546&gameTime=1536221380,(Red Team),"Rumble,Camille,Aatrox,Varus,Pyke",(Blue Team)
"Lulu,Kled,Shen,Lee Sin,Darius",http://www.op.gg/summoner/matches/ajax/detail/gameId=3240389082&summonerId=66800151&gameTime=1528906736,(Blue Team),"Jayce,Talon,Alistar,Vladimir,Xin Zhao",(Red Team)
"Vladimir,Graves,Ryze,Lissandra,Jayce",http://www.op.gg/summoner/matches/ajax/detail/gameId=3240381819&summonerId=66800151&gameTime=1528904472,(Blue Team),"Xin Zhao,Poppy,Lucian,Pyke,Ekko",(Red Team)
"Gangplank,Wukong,Zoe,Lucian,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3240413483&summonerId=66800151&gameTime=1528909082,(Blue Team),"Renekton,Nocturne,Ryze,Taliyah,Soraka",(Red Team)
"LeBlanc,Camille,Kennen,Shen,Gangplank",http://www.op.gg/summoner/matches/ajax/detail/gameId=3240732464&summonerId=66800151&gameTime=1528916235,(Red Team),"Taliyah,Braum,Talon,Ezreal,Darius",(Blue Team)
"Ryze,Xin Zhao,Lulu,Ezreal,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3240306729&summonerId=66800151&gameTime=1528902086,(Red Team),"Singed,Riven,Yasuo,Vladimir,Rakan",(Blue Team)
