oneTeam,url,two,twoTeam,one
"Kalista,Yasuo,Jayce,Sejuani,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3326272676&summonerId=41913808&gameTime=1535652608,(Blue Team),"Ryze,LeBlanc,Gragas,Pyke,Irelia",(Red Team)
"Gangplank,Gragas,Yasuo,Varus,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3326219095&summonerId=41913808&gameTime=1535651612,(Blue Team),"Urgot,Nunu & Willump,Irelia,Cho'Gath,Alistar",(Red Team)
"Gragas,Olaf,Irelia,Kai'Sa,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3326865150&summonerId=41913808&gameTime=1535708426,(Blue Team),"Gnar,Taliyah,Aatrox,Ezreal,Ornn",(Red Team)
"Alistar,Yasuo,Jax,Akali,Lee Sin",http://www.op.gg/summoner/matches/ajax/detail/gameId=3326223152&summonerId=41913808&gameTime=1535647822,(Red Team),"Ryze,Ezreal,Aatrox,Taliyah,Gragas",(Blue Team)
"Tahm Kench,Ryze,Lee Sin,Jinx,Irelia",http://www.op.gg/summoner/matches/ajax/detail/gameId=3326245908&summonerId=41913808&gameTime=1535649256,(Red Team),"Urgot,Xayah,Rakan,Poppy,Kindred",(Blue Team)
"Irelia,Jarvan IV,Syndra,Kai'Sa,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3326178988&summonerId=41913808&gameTime=1535646029,(Blue Team),"Fiora,Gragas,Karthus,Sivir,Alistar",(Red Team)
"Irelia,Graves,LeBlanc,Kai'Sa,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3326181134&summonerId=41913808&gameTime=1535644164,(Red Team),"Akali,Lee Sin,Ryze,Sivir,Alistar",(Blue Team)
"Ezreal,Irelia,Yasuo,Pyke,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3325801325&summonerId=41913808&gameTime=1535615143,(Blue Team),"Darius,Olaf,Blitzcrank,Kai'Sa,Rumble",(Red Team)
"Gragas,Zoe,Quinn,Graves,Orianna",http://www.op.gg/summoner/matches/ajax/detail/gameId=3307081709&summonerId=57541180&gameTime=1534180780,(Blue Team),"Jhin,Aatrox,Nidalee,Jayce,Alistar",(Red Team)
"Camille,Zoe,Ezreal,Shen,Quinn",http://www.op.gg/summoner/matches/ajax/detail/gameId=3307065552&summonerId=57541180&gameTime=1534178801,(Blue Team),"Fizz,Gangplank,Kai'Sa,Alistar,Lee Sin",(Red Team)
"Alistar,Aatrox,Kai'Sa,Zoe,Lee Sin",http://www.op.gg/summoner/matches/ajax/detail/gameId=3307032860&summonerId=57541180&gameTime=1534176124,(Red Team),"Vayne,Camille,Gnar,Twisted Fate,Shen",(Blue Team)
"Jayce,Lulu,Olaf,Alistar,Kai'Sa",http://www.op.gg/summoner/matches/ajax/detail/gameId=3326155691&summonerId=41913808&gameTime=1535641421,(Blue Team),"Taliyah,Xayah,LeBlanc,Rakan,Poppy",(Red Team)
"Urgot,Graves,Akali,Yasuo,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3325299606&summonerId=41913808&gameTime=1535569281,(Blue Team),"Aatrox,Lee Sin,Aurelion Sol,Jinx,Gragas",(Red Team)
"Gangplank,Nocturne,Aurelion Sol,Ryze,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3306995614&summonerId=57541180&gameTime=1534174611,(Blue Team),"Akali,Taliyah,Twisted Fate,Ezreal,Tahm Kench",(Red Team)
"Ezreal,Renekton,Talon,Camille,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3306950337&summonerId=57541180&gameTime=1534169378,(Red Team),"Aatrox,Tahm Kench,Gragas,Kai'Sa,Nidalee",(Blue Team)
"Ryze,Shen,Yasuo,Gragas,Tristana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3326097184&summonerId=41913808&gameTime=1535636626,(Red Team),"Irelia,Pyke,Darius,Vladimir,Lee Sin",(Blue Team)
"Camille,Kai'Sa,Shen,Vladimir,Irelia",http://www.op.gg/summoner/matches/ajax/detail/gameId=3306665070&summonerId=57541180&gameTime=1534153528,(Red Team),"Zoe,Gangplank,Akali,Kindred,Cho'Gath",(Blue Team)
"Kai'Sa,Trundle,Morgana,Gnar,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3306620381&summonerId=57541180&gameTime=1534151538,(Red Team),"Yasuo,Taliyah,Dr. Mundo,Alistar,Ezreal",(Blue Team)
"Aatrox,Evelynn,Jayce,Kai'Sa,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3306829301&summonerId=57541180&gameTime=1534166971,(Blue Team),"Camille,Rengar,Azir,Caitlyn,Gragas",(Red Team)
"Dr. Mundo,Zac,Fizz,Kai'Sa,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3306593392&summonerId=57541180&gameTime=1534149101,(Blue Team),"Kled,Xin Zhao,Talon,Yasuo,Gragas",(Red Team)
"Yasuo,Lee Sin,Rakan,Ryze,Talon",http://www.op.gg/summoner/matches/ajax/detail/gameId=3306928341&summonerId=57541180&gameTime=1534171826,(Blue Team),"Ekko,Skarner,Varus,Tahm Kench,Kennen",(Red Team)
"Gangplank,Gragas,Zoe,Ryze,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3306030487&summonerId=57541180&gameTime=1534095600,(Red Team),"Cho'Gath,Xin Zhao,Syndra,Kai'Sa,Rakan",(Blue Team)
"Poppy,Ashe,Tahm Kench,Kled,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3306064017&summonerId=57541180&gameTime=1534097463,(Blue Team),"Ryze,Soraka,Kai'Sa,Camille,Fiora",(Red Team)
"Vayne,Aatrox,Thresh,Gragas,Kassadin",http://www.op.gg/summoner/matches/ajax/detail/gameId=3305463657&summonerId=57541180&gameTime=1534066021,(Red Team),"Katarina,Camille,Rakan,Miss Fortune,Quinn",(Blue Team)
"Kennen,Jhin,Tahm Kench,Syndra,Graves",http://www.op.gg/summoner/matches/ajax/detail/gameId=3304881820&summonerId=57541180&gameTime=1534009035,(Blue Team),"Irelia,Kha'Zix,Varus,Soraka,Zoe",(Red Team)
"Rumble,Lee Sin,LeBlanc,Ezreal,Zilean",http://www.op.gg/summoner/matches/ajax/detail/gameId=3304795735&summonerId=57541180&gameTime=1534004326,(Red Team),"Aatrox,Taliyah,Talon,Yasuo,Pyke",(Blue Team)
"Jayce,Gragas,Yasuo,Xayah,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3330709940&summonerId=41913808&gameTime=1535970696,(Blue Team),"Malphite,Lee Sin,Irelia,Kai'Sa,Soraka",(Red Team)
"Ezreal,Alistar,Trundle,Kennen,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3306037228&summonerId=57541180&gameTime=1534099964,(Blue Team),"Gragas,Rakan,Olaf,Irelia,Vladimir",(Red Team)
"Xayah,Rakan,Kassadin,Kindred,Akali",http://www.op.gg/summoner/matches/ajax/detail/gameId=3325258432&summonerId=41913808&gameTime=1535566840,(Red Team),"LeBlanc,Yasuo,Alistar,Gragas,Ryze",(Blue Team)
"Gangplank,Kindred,Braum,Kai'Sa,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3304741413&summonerId=57541180&gameTime=1534000113,(Red Team),"Gragas,Lee Sin,Vladimir,Orianna,Tryndamere",(Blue Team)
"Kled,Lee Sin,Syndra,Twitch,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3325294339&summonerId=41913808&gameTime=1535565072,(Blue Team),"Dr. Mundo,Taliyah,Akali,Lulu,Nautilus",(Red Team)
"Malphite,Lee Sin,Aatrox,Kai'Sa,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3304612970&summonerId=57541180&gameTime=1533998546,(Red Team),"Gragas,Camille,Zed,Ahri,Shen",(Blue Team)
"Darius,Renekton,Alistar,Gragas,Ryze",http://www.op.gg/summoner/matches/ajax/detail/gameId=3325217691&summonerId=41913808&gameTime=1535560358,(Blue Team),"Taliyah,LeBlanc,Miss Fortune,Irelia,Tahm Kench",(Red Team)
"Jayce,Kha'Zix,Ryze,Ashe,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3304874494&summonerId=57541180&gameTime=1534007712,(Red Team),"Kennen,Kindred,Cassiopeia,Xayah,Shen",(Blue Team)
"Aatrox,Gragas,Irelia,Ezreal,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3325018284&summonerId=41913808&gameTime=1535548264,(Blue Team),"Kennen,Lee Sin,Ryze,Jhin,Tahm Kench",(Red Team)
"Akali,Lee Sin,Vel'Koz,Yasuo,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3325161558&summonerId=41913808&gameTime=1535553942,(Blue Team),"Jayce,Taliyah,Lulu,Varus,Shen",(Red Team)
"Tryndamere,Taliyah,Irelia,Kai'Sa,Zilean",http://www.op.gg/summoner/matches/ajax/detail/gameId=3304758247&summonerId=57541180&gameTime=1534001958,(Red Team),"Aatrox,Kindred,Vladimir,Xayah,Rakan",(Blue Team)
"Irelia,Kindred,Akali,Miss Fortune,Fiddlesticks",http://www.op.gg/summoner/matches/ajax/detail/gameId=3324887087&summonerId=41913808&gameTime=1535539910,(Blue Team),"Aatrox,Gragas,Syndra,Ezreal,Rakan",(Red Team)
"Renekton,Lee Sin,Syndra,Kai'Sa,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3324922633&summonerId=41913808&gameTime=1535543774,(Red Team),"Ryze,Nunu & Willump,Akali,Varus,Tahm Kench",(Blue Team)
"Darius,Lee Sin,Ryze,Varus,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3325112779&summonerId=41913808&gameTime=1535551493,(Red Team),"Karthus,Kindred,Vel'Koz,Kai'Sa,Alistar",(Blue Team)
"Soraka,Malphite,Varus,Irelia,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3325000222&summonerId=41913808&gameTime=1535546007,(Blue Team),"Kai'Sa,Rumble,Morgana,Jayce,Kindred",(Red Team)
"Ryze,Fiora,Aatrox,Taliyah,Blitzcrank",http://www.op.gg/summoner/matches/ajax/detail/gameId=3325174288&summonerId=41913808&gameTime=1535558346,(Blue Team),"Rengar,Gragas,Jinx,Alistar,Zoe",(Red Team)
"Thresh,Renekton,Lulu,Kai'Sa,Kindred",http://www.op.gg/summoner/matches/ajax/detail/gameId=3324795185&summonerId=41913808&gameTime=1535529877,(Red Team),"Trundle,LeBlanc,Gragas,Yasuo,Fiora",(Blue Team)
"Ryze,Nidalee,Aatrox,Irelia,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3325261835&summonerId=41913808&gameTime=1535562819,(Blue Team),"Gangplank,Lee Sin,Orianna,Yasuo,Rakan",(Red Team)
"Katarina,Shen,Graves,Yasuo,Darius",http://www.op.gg/summoner/matches/ajax/detail/gameId=3324791996&summonerId=41913808&gameTime=1535528276,(Blue Team),"Sion,Zilean,Poppy,Swain,Olaf",(Red Team)
"Yasuo,Irelia,Shen,Gragas,Xayah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3324676510&summonerId=41913808&gameTime=1535519487,(Blue Team),"Aatrox,Darius,Morgana,Zac,Varus",(Red Team)
"Rek'Sai,Darius,Jayce,Alistar,Varus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3324228383&summonerId=41913808&gameTime=1535482727,(Blue Team),"Pyke,Yasuo,Ryze,Gragas,Aatrox",(Red Team)
"Darius,Kindred,Aurelion Sol,Yasuo,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3324799328&summonerId=41913808&gameTime=1535531722,(Red Team),"Gangplank,Xin Zhao,Irelia,Swain,Thresh",(Blue Team)
"Ezreal,Irelia,Nunu & Willump,Taliyah,Urgot",http://www.op.gg/summoner/matches/ajax/detail/gameId=3324693878&summonerId=41913808&gameTime=1535518104,(Red Team),"Jax,Gragas,LeBlanc,Kha'Zix,Cho'Gath",(Blue Team)
"Alistar,Kai'Sa,Irelia,Gragas,Jayce",http://www.op.gg/summoner/matches/ajax/detail/gameId=3324733862&summonerId=41913808&gameTime=1535524946,(Blue Team),"Xin Zhao,Zilean,Aatrox,Azir,Urgot",(Red Team)
"Dr. Mundo,Gragas,Lulu,Kai'Sa,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3324205310&summonerId=41913808&gameTime=1535479700,(Blue Team),"Ryze,Lee Sin,LeBlanc,Kalista,Thresh",(Red Team)
"Jayce,Gragas,Irelia,Ezreal,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3324147640&summonerId=41913808&gameTime=1535474689,(Blue Team),"Urgot,Taliyah,Yasuo,Varus,Tahm Kench",(Red Team)
"Pyke,Jayce,Zoe,Kindred,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3323986913&summonerId=41913808&gameTime=1535461592,(Red Team),"Corki,Tahm Kench,Nidalee,Gangplank,Jinx",(Blue Team)
"Urgot,Pyke,LeBlanc,Irelia,Graves",http://www.op.gg/summoner/matches/ajax/detail/gameId=3324211107&summonerId=41913808&gameTime=1535476995,(Red Team),"Poppy,Vladimir,Jhin,Kindred,Tahm Kench",(Blue Team)
"LeBlanc,Irelia,Lee Sin,Lulu,Twitch",http://www.op.gg/summoner/matches/ajax/detail/gameId=3323159089&summonerId=41913808&gameTime=1535387056,(Blue Team),"Taliyah,Aatrox,Varus,Twisted Fate,Tahm Kench",(Red Team)
"Ezreal,Zoe,Illaoi,Fizz,Brand",http://www.op.gg/summoner/matches/ajax/detail/gameId=3323046431&summonerId=41913808&gameTime=1535378517,(Blue Team),"Maokai,Elise,Graves,Tristana,Orianna",(Red Team)
"Pantheon,Irelia,Taliyah,Tahm Kench,Caitlyn",http://www.op.gg/summoner/matches/ajax/detail/gameId=3322791124&summonerId=41913808&gameTime=1535360824,(Blue Team),"Jayce,Kai'Sa,Gragas,Nidalee,Camille",(Red Team)
"Irelia,Pantheon,Pyke,Taliyah,Lucian",http://www.op.gg/summoner/matches/ajax/detail/gameId=3322735952&summonerId=41913808&gameTime=1535358235,(Red Team),"Xin Zhao,Aatrox,Rakan,Ezreal,Rumble",(Blue Team)
"Nami,Corki,Sejuani,Gragas,Twitch",http://www.op.gg/summoner/matches/ajax/detail/gameId=3323271356&summonerId=41913808&gameTime=1535388969,(Blue Team),"Zac,Darius,Ezreal,LeBlanc,Rakan",(Red Team)
"Ornn,Nidalee,Aatrox,Ezreal,Nautilus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3322701155&summonerId=41913808&gameTime=1535356734,(Red Team),"Poppy,Taliyah,Jayce,Xayah,Alistar",(Blue Team)
"Pyke,Akali,Corki,Taliyah,Ezreal",http://www.op.gg/summoner/matches/ajax/detail/gameId=3323254869&summonerId=41913808&gameTime=1535391044,(Red Team),"Tahm Kench,Gangplank,Olaf,Jinx,Rumble",(Blue Team)
"Yasuo,Darius,Zoe,Lee Sin,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3323172194&summonerId=41913808&gameTime=1535385648,(Blue Team),"Kai'Sa,Rakan,Evelynn,Urgot,Aatrox",(Red Team)
"Vel'Koz,Camille,Jarvan IV,Graves,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3322693312&summonerId=41913808&gameTime=1535352799,(Red Team),"Jinx,Nidalee,Tahm Kench,Ryze,Yasuo",(Blue Team)
"Gragas,Twisted Fate,Ezreal,Kindred,Darius",http://www.op.gg/summoner/matches/ajax/detail/gameId=3323733093&summonerId=41913808&gameTime=1535443814,(Blue Team),"Jayce,LeBlanc,Shen,Vladimir,Rek'Sai",(Red Team)
"Gragas,Lee Sin,Yasuo,Malphite,Ezreal",http://www.op.gg/summoner/matches/ajax/detail/gameId=3322618744&summonerId=41913808&gameTime=1535349503,(Blue Team),"Talon,Evelynn,Pyke,Cho'Gath,Quinn",(Red Team)
"Taliyah,Zoe,Kalista,Swain,Varus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318147479&summonerId=41913808&gameTime=1535027469,(Red Team),"Soraka,Kai'Sa,Jax,Evelynn,Galio",(Blue Team)
"Akali,Gragas,Aatrox,Varus,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3322612371&summonerId=41913808&gameTime=1535345061,(Blue Team),"Urgot,Kindred,Galio,Jhin,Tahm Kench",(Red Team)
"Aatrox,Pyke,Gragas,Twisted Fate,Ashe",http://www.op.gg/summoner/matches/ajax/detail/gameId=3322625529&summonerId=41913808&gameTime=1535347698,(Blue Team),"Evelynn,Galio,Rakan,Darius,Ezreal",(Red Team)
"Zilean,Ahri,Tahm Kench,Hecarim,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3317152984&summonerId=41913808&gameTime=1534949199,(Blue Team),"Akali,Kindred,Yasuo,Alistar,Singed",(Red Team)
"Galio,Camille,Kalista,Swain,Rumble",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318172825&summonerId=41913808&gameTime=1535026230,(Blue Team),"Yasuo,Gragas,Kai'Sa,Master Yi,Cho'Gath",(Red Team)
"Vladimir,Poppy,Kindred,LeBlanc,Yasuo",http://www.op.gg/summoner/matches/ajax/detail/gameId=3266891272&summonerId=54692988&gameTime=1531063832,(Red Team),"Lee Sin,Ryze,Morgana,Varus,Kled",(Blue Team)
"Fiora,Kindred,Zoe,Ezreal,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3266671113&summonerId=54692988&gameTime=1531054093,(Red Team),"Gangplank,Camille,Malzahar,Swain,Pyke",(Blue Team)
"Varus,Alistar,LeBlanc,Olaf,Tryndamere",http://www.op.gg/summoner/matches/ajax/detail/gameId=3317105614&summonerId=41913808&gameTime=1534946279,(Red Team),"Sejuani,Ryze,Tahm Kench,Irelia,Ezreal",(Blue Team)
"Dr. Mundo,Xin Zhao,Riven,Swain,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3266709222&summonerId=54692988&gameTime=1531057320,(Red Team),"Irelia,Kindred,Camille,Soraka,Shen",(Blue Team)
"Talon,Swain,Fiddlesticks,Camille,Singed",http://www.op.gg/summoner/matches/ajax/detail/gameId=3265417716&summonerId=54692988&gameTime=1530977863,(Red Team),"Xin Zhao,Gragas,Brand,Darius,Irelia",(Blue Team)
"Gragas,Nidalee,Irelia,Ezreal,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3265337419&summonerId=54692988&gameTime=1530976078,(Blue Team),"Darius,Camille,Galio,Swain,Pyke",(Red Team)
"Pyke,Taliyah,Poppy,Ezreal,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3265514599&summonerId=54692988&gameTime=1530982961,(Red Team),"Kennen,Irelia,Sejuani,Vladimir,Gragas",(Blue Team)
"Camille,Taliyah,Syndra,Kalista,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3265571489&summonerId=54692988&gameTime=1530985155,(Red Team),"Malphite,Nidalee,Orianna,Lucian,Fiddlesticks",(Blue Team)
"Ryze,Talon,Sejuani,Yasuo,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3265228816&summonerId=54692988&gameTime=1530971225,(Red Team),"Singed,Darius,Swain,Graves,Tahm Kench",(Blue Team)
"Darius,Singed,Jarvan IV,Pyke,Mordekaiser",http://www.op.gg/summoner/matches/ajax/detail/gameId=3265465348&summonerId=54692988&gameTime=1530980161,(Blue Team),"Evelynn,Irelia,Fiddlesticks,Dr. Mundo,Talon",(Red Team)
"Fiddlesticks,Talon,Sejuani,Yasuo,Gangplank",http://www.op.gg/summoner/matches/ajax/detail/gameId=3265308317&summonerId=54692988&gameTime=1530973481,(Red Team),"Ryze,Irelia,Poppy,Xin Zhao,Morgana",(Blue Team)
"Kindred,Singed,Ziggs,Tahm Kench,Talon",http://www.op.gg/summoner/matches/ajax/detail/gameId=3264270367&summonerId=54692988&gameTime=1530899450,(Red Team),"Xin Zhao,Brand,Pyke,Yasuo,Swain",(Blue Team)
"Taliyah,Fiddlesticks,Poppy,Ezreal,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3264164538&summonerId=54692988&gameTime=1530896762,(Red Team),"Swain,Taric,Sejuani,Singed,Talon",(Blue Team)
"Renekton,Kindred,Katarina,Ezreal,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3264914353&summonerId=54692988&gameTime=1530955379,(Blue Team),"Camille,Sejuani,Orianna,Yasuo,Pyke",(Red Team)
"Gragas,Alistar,Riven,Yasuo,Nidalee",http://www.op.gg/summoner/matches/ajax/detail/gameId=3264047818&summonerId=54692988&gameTime=1530894038,(Blue Team),"Rumble,Pyke,Darius,Swain,Lee Sin",(Red Team)
"Aatrox,Taliyah,Shen,Gnar,Yasuo",http://www.op.gg/summoner/matches/ajax/detail/gameId=3323698168&summonerId=41913808&gameTime=1535445273,(Red Team),"Rakan,Jayce,Ezreal,Olaf,Akali",(Blue Team)
"Lissandra,Kindred,Twisted Fate,Swain,Poppy",http://www.op.gg/summoner/matches/ajax/detail/gameId=3263895129&summonerId=54692988&gameTime=1530889418,(Blue Team),"Jayce,Camille,Pyke,Heimerdinger,LeBlanc",(Red Team)
"Fiddlesticks,Talon,Kindred,Vladimir,Darius",http://www.op.gg/summoner/matches/ajax/detail/gameId=3263814234&summonerId=54692988&gameTime=1530885540,(Red Team),"Gangplank,Nidalee,Irelia,Swain,Nautilus",(Blue Team)
"Fiddlesticks,Gragas,Heimerdinger,Kindred,Orianna",http://www.op.gg/summoner/matches/ajax/detail/gameId=3263781391&summonerId=54692988&gameTime=1530883943,(Blue Team),"Darius,Twisted Fate,Nocturne,Zoe,Ezreal",(Red Team)
"Graves,Ezreal,Pyke,Dr. Mundo,Zoe",http://www.op.gg/summoner/matches/ajax/detail/gameId=3263956232&summonerId=54692988&gameTime=1530892081,(Blue Team),"Taliyah,Kassadin,Swain,Fiddlesticks,Jayce",(Red Team)
"Jax,Trundle,Vladimir,Ashe,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3304369173&summonerId=57541180&gameTime=1533995501,(Red Team),"Gragas,Evelynn,Ryze,Yasuo,Pyke",(Blue Team)
"Cho'Gath,Lee Sin,Lulu,Miss Fortune,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3304164329&summonerId=57541180&gameTime=1533986127,(Blue Team),"Kennen,Gragas,Talon,Ezreal,Tahm Kench",(Red Team)
"Dr. Mundo,Taliyah,Jayce,Ezreal,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3263710266&summonerId=54692988&gameTime=1530881643,(Blue Team),"Jax,Kindred,Zoe,Swain,Pyke",(Red Team)
"Ezreal,Gragas,Trundle,Ryze,Lissandra",http://www.op.gg/summoner/matches/ajax/detail/gameId=3304050970&summonerId=57541180&gameTime=1533979089,(Red Team),"Jayce,Jhin,Janna,Nidalee,Aatrox",(Blue Team)
"Lucian,Jayce,Rakan,Ryze,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3304204522&summonerId=57541180&gameTime=1533989223,(Red Team),"Gangplank,Camille,Ezreal,Gragas,LeBlanc",(Blue Team)
"Jayce,Ezreal,Gragas,Nidalee,Kennen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3304114645&summonerId=57541180&gameTime=1533983439,(Blue Team),"Kai'Sa,Twisted Fate,Soraka,Kindred,Irelia",(Red Team)
"Syndra,Jayce,Miss Fortune,Shen,Kindred",http://www.op.gg/summoner/matches/ajax/detail/gameId=3303987577&summonerId=57541180&gameTime=1533975004,(Red Team),"Varus,Tahm Kench,Zoe,Poppy,Skarner",(Blue Team)
"Gnar,Shen,Gragas,Kindred,Xin Zhao",http://www.op.gg/summoner/matches/ajax/detail/gameId=3303919228&summonerId=57541180&gameTime=1533973396,(Red Team),"Orianna,Rakan,Swain,Taliyah,Gangplank",(Blue Team)
"Quinn,Kai'Sa,Pyke,Tryndamere,Graves",http://www.op.gg/summoner/matches/ajax/detail/gameId=3303504147&summonerId=57541180&gameTime=1533920936,(Blue Team),"Aatrox,Gragas,Tahm Kench,Irelia,Jhin",(Red Team)
"Jarvan IV,Singed,Ezreal,Fiddlesticks,Vladimir",http://www.op.gg/summoner/matches/ajax/detail/gameId=3264237735&summonerId=54692988&gameTime=1530901731,(Red Team),"Morgana,Graves,Pyke,Blitzcrank,Ekko",(Blue Team)
"Malphite,Miss Fortune,Yasuo,Alistar,Graves",http://www.op.gg/summoner/matches/ajax/detail/gameId=3303562073&summonerId=57541180&gameTime=1533926276,(Blue Team),"Kennen,Tahm Kench,Jayce,Evelynn,Zed",(Red Team)
"Poppy,Evelynn,Zed,Kai'Sa,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3303448815&summonerId=57541180&gameTime=1533919500,(Blue Team),"Tryndamere,Taliyah,Zoe,Miss Fortune,Gragas",(Red Team)
"Miss Fortune,Camille,Zoe,Aatrox,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3303507293&summonerId=57541180&gameTime=1533922714,(Red Team),"Akali,Gragas,Jayce,Kai'Sa,Rakan",(Blue Team)
"Gragas,Taliyah,Akali,Ezreal,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3303085228&summonerId=57541180&gameTime=1533905133,(Blue Team),"Camille,Rengar,Orianna,Zoe,Rakan",(Red Team)
"Kai'Sa,Gragas,Ryze,Zed,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3304049536&summonerId=57541180&gameTime=1533980829,(Red Team),"Lucian,Swain,Shen,Lee Sin,Aatrox",(Blue Team)
"Vel'Koz,Camille,Caitlyn,Morgana,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3302885824&summonerId=57541180&gameTime=1533902397,(Red Team),"Gnar,Jhin,Tahm Kench,Xin Zhao,Orianna",(Blue Team)
"Jayce,Camille,Garen,Kai'Sa,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3302808025&summonerId=57541180&gameTime=1533900659,(Blue Team),"Ryze,Nidalee,Syndra,Miss Fortune,Pyke",(Red Team)
"Quinn,Nidalee,Orianna,Kindred,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3303471504&summonerId=57541180&gameTime=1533917224,(Blue Team),"Jayce,Camille,Twisted Fate,Kai'Sa,Gragas",(Red Team)
