"gameid","gametype","blue","red","resulta","url","SPLIT_STR(blue,',', 1)","SPLIT_STR(blue,',', 2)","SPLIT_STR(blue,',', 3)","SPLIT_STR(blue,',', 4)","SPLIT_STR(blue,',', 5)","SPLIT_STR(red,',',1)","SPLIT_STR(red,',',2)","SPLIT_STR(red,',',3)","SPLIT_STR(red,',',4)","SPLIT_STR(red,',',5)"
"3360920296","Ranked Solo","Irelia,Kayn,Orianna,Vayne,Rakan","Cassiopeia,Kha'Zix,Galio,Kai'Sa,Thresh","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3360920296&summonerId=56951349&gameTime=1538069333","Irelia","Kayn","Orianna","Vayne","Rakan","Cassiopeia","Kha'Zix","Galio","Kai'Sa","Thresh"
"3361038649","Ranked Solo","Brand,Fiora,Gragas,Aurelion Sol,Kai'Sa","Camille,Kassadin,Soraka,Olaf,Twitch","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361038649&summonerId=74750546&gameTime=1538112027","Brand","Fiora","Gragas","Aurelion Sol","Kai'Sa","Camille","Kassadin","Soraka","Olaf","Twitch"
"3361046836","Ranked Solo","Renekton,Nidalee,Ryze,Varus,Gragas","Quinn,Taliyah,Lissandra,Twitch,Thresh","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361046836&summonerId=56951349&gameTime=1538111260","Renekton","Nidalee","Ryze","Varus","Gragas","Quinn","Taliyah","Lissandra","Twitch","Thresh"
"3361061102","Ranked Solo","Camille,Thresh,Ryze,Xayah,Aatrox","Vayne,Yasuo,Taliyah,Tahm Kench,Poppy","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361061102&summonerId=74750546&gameTime=1538107393","Camille","Thresh","Ryze","Xayah","Aatrox","Vayne","Yasuo","Taliyah","Tahm Kench","Poppy"
"3361064382","Ranked Solo","Sion,Nidalee,Jayce,Lucian,Braum","Aatrox,Gragas,Yasuo,Kai'Sa,Rakan","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361064382&summonerId=74750546&gameTime=1538110082","Sion","Nidalee","Jayce","Lucian","Braum","Aatrox","Gragas","Yasuo","Kai'Sa","Rakan"
"3361081186","Ranked Solo","Lucian,Warwick,Cassiopeia,Morgana,Graves","Urgot,Zoe,Gragas,Rakan,Ezreal","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361081186&summonerId=74750546&gameTime=1538114841","Lucian","Warwick","Cassiopeia","Morgana","Graves","Urgot","Zoe","Gragas","Rakan","Ezreal"
"3361096934","Ranked Solo","Zoe,Varus,Alistar,Nidalee,Urgot","Karthus,Camille,Rakan,Tristana,Gnar","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361096934&summonerId=64250795&gameTime=1538116570","Zoe","Varus","Alistar","Nidalee","Urgot","Karthus","Camille","Rakan","Tristana","Gnar"
"3361109462","Ranked Solo","Urgot,Gragas,Xin Zhao,Kai'Sa,Sion","Jayce,Taliyah,Thresh,Ryze,Lucian","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361109462&summonerId=25260179&gameTime=1538118432","Urgot","Gragas","Xin Zhao","Kai'Sa","Sion","Jayce","Taliyah","Thresh","Ryze","Lucian"
"3361119067","Ranked Solo","Ezreal,Poppy,Alistar,Jarvan IV,Orianna","Ryze,Lucian,Xin Zhao,Thresh,Irelia","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361119067&summonerId=64250795&gameTime=1538118469","Ezreal","Poppy","Alistar","Jarvan IV","Orianna","Ryze","Lucian","Xin Zhao","Thresh","Irelia"
"3361126736","Ranked Solo","Lissandra,Xin Zhao,Irelia,Xayah,Rakan","Aatrox,Camille,Zoe,Lucian,Thresh","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361126736&summonerId=74750546&gameTime=1538117566","Lissandra","Xin Zhao","Irelia","Xayah","Rakan","Aatrox","Camille","Zoe","Lucian","Thresh"
"3361177639","Ranked Solo","Gragas,Urgot,Ekko,Lucian,Thresh","Sion,Jhin,Leona,Irelia,Taliyah","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361177639&summonerId=25260179&gameTime=1538122158","Gragas","Urgot","Ekko","Lucian","Thresh","Sion","Jhin","Leona","Irelia","Taliyah"
"3361230910","Ranked Solo","Aatrox,Gragas,Lucian,Urgot,Rakan","Thresh,Kindred,Irelia,Ezreal,Fizz","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361230910&summonerId=64250795&gameTime=1538125825","Aatrox","Gragas","Lucian","Urgot","Rakan","Thresh","Kindred","Irelia","Ezreal","Fizz"
"3361268412","Ranked Solo","Lucian,Aatrox,Thresh,Ryze,Kayn","Gnar,Blitzcrank,Kha'Zix,Syndra,Draven","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361268412&summonerId=41913808&gameTime=1538129178","Lucian","Aatrox","Thresh","Ryze","Kayn","Gnar","Blitzcrank","Kha'Zix","Syndra","Draven"
"3361354559","Ranked Solo","Aatrox,Lee Sin,Irelia,Lucian,Malzahar","Hecarim,Gragas,Akali,Kai'Sa,Thresh","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361354559&summonerId=74750546&gameTime=1538131366","Aatrox","Lee Sin","Irelia","Lucian","Malzahar","Hecarim","Gragas","Akali","Kai'Sa","Thresh"
"3361382324","Ranked Solo","Lucian,Taliyah,Karma,Camille,Braum","Nidalee,Irelia,Nami,Kai'Sa,Yasuo","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361382324&summonerId=64250795&gameTime=1538130315","Lucian","Taliyah","Karma","Camille","Braum","Nidalee","Irelia","Nami","Kai'Sa","Yasuo"
"3361606520","Ranked Solo","Galio,Aatrox,Evelynn,Xayah,Rakan","Kai'Sa,Akali,Alistar,Nidalee,Jax","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361606520&summonerId=74750546&gameTime=1538133692","Galio","Aatrox","Evelynn","Xayah","Rakan","Kai'Sa","Akali","Alistar","Nidalee","Jax"
"3361701293","Ranked Solo","Irelia,Yasuo,Rakan,Kindred,Kai'Sa","Graves,Xayah,Camille,Thresh,Akali","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361701293&summonerId=74750546&gameTime=1538135038","Irelia","Yasuo","Rakan","Kindred","Kai'Sa","Graves","Xayah","Camille","Thresh","Akali"
"3361702852","Ranked Solo","Sion,Taliyah,Yasuo,Kai'Sa,Gragas","Poppy,Kindred,Ryze,Tristana,Rakan","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361702852&summonerId=64250795&gameTime=1538136636","Sion","Taliyah","Yasuo","Kai'Sa","Gragas","Poppy","Kindred","Ryze","Tristana","Rakan"
"3361705066","Ranked Solo","Kindred,Fiora,Karma,Twitch,Rakan","Zoe,Urgot,Kai'Sa,Gragas,Camille","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361705066&summonerId=57541180&gameTime=1538136758","Kindred","Fiora","Karma","Twitch","Rakan","Zoe","Urgot","Kai'Sa","Gragas","Camille"
"3361741877","Ranked Solo","Urgot,Galio,Xin Zhao,Ezreal,Rakan","Yasuo,Gragas,Vel'Koz,Akali,Jarvan IV","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361741877&summonerId=74750546&gameTime=1538138277","Urgot","Galio","Xin Zhao","Ezreal","Rakan","Yasuo","Gragas","Vel'Koz","Akali","Jarvan IV"
"3361781934","Ranked Solo","Urgot,Kindred,LeBlanc,Lucian,Blitzcrank","Sion,Graves,Akali,Tristana,Thresh","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361781934&summonerId=74750546&gameTime=1538141034","Urgot","Kindred","LeBlanc","Lucian","Blitzcrank","Sion","Graves","Akali","Tristana","Thresh"
"3361844517","Ranked Solo","Renekton,Nidalee,Pyke,Kai'Sa,Braum","Camille,Lee Sin,Ryze,Yasuo,Alistar","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361844517&summonerId=74750546&gameTime=1538143687","Renekton","Nidalee","Pyke","Kai'Sa","Braum","Camille","Lee Sin","Ryze","Yasuo","Alistar"
"3361889994","Ranked Solo","Jayce,Nidalee,Irelia,Kai'Sa,Lulu","Cho'Gath,Rek'Sai,Cassiopeia,Yasuo,Sion","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361889994&summonerId=74750546&gameTime=1538146248","Jayce","Nidalee","Irelia","Kai'Sa","Lulu","Cho'Gath","Rek'Sai","Cassiopeia","Yasuo","Sion"
"3361895086","Ranked Solo","Camille,Alistar,Heimerdinger,Irelia,Urgot","Jayce,Lee Sin,Aurelion Sol,Sivir,Vel'Koz","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3361895086&summonerId=64250795&gameTime=1538144801","Camille","Alistar","Heimerdinger","Irelia","Urgot","Jayce","Lee Sin","Aurelion Sol","Sivir","Vel'Koz"
"3362013201","Ranked Solo","Poppy,Graves,Rakan,Xayah,Akali","Kai'Sa,Xin Zhao,Karma,Lissandra,Renekton","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3362013201&summonerId=74750546&gameTime=1538149247","Poppy","Graves","Rakan","Xayah","Akali","Kai'Sa","Xin Zhao","Karma","Lissandra","Renekton"
"3362033316","Ranked Solo","Lee Sin,Irelia,Ahri,Yasuo,Pyke","Xayah,Gragas,Talon,Rakan,Ryze","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3362033316&summonerId=74750546&gameTime=1538151788","Lee Sin","Irelia","Ahri","Yasuo","Pyke","Xayah","Gragas","Talon","Rakan","Ryze"
"3362110498","Ranked Solo","Urgot,Ezreal,Kha'Zix,Lissandra,Morgana","Xayah,Kindred,Sion,Zilean,LeBlanc","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3362110498&summonerId=74750546&gameTime=1538154069","Urgot","Ezreal","Kha'Zix","Lissandra","Morgana","Xayah","Kindred","Sion","Zilean","LeBlanc"
"3362669925","Ranked Solo","Lissandra,Camille,Urgot,Lucian,Gragas","Akali,Taliyah,Irelia,Jhin,Pyke","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3362669925&summonerId=56921556&gameTime=1538212166","Lissandra","Camille","Urgot","Lucian","Gragas","Akali","Taliyah","Irelia","Jhin","Pyke"
"3362841142","Ranked Solo","Jax,Jarvan IV,Malzahar,Kai'Sa,Rakan","Kled,Nocturne,Viktor,Lucian,Shen","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3362841142&summonerId=74750546&gameTime=1538215365","Jax","Jarvan IV","Malzahar","Kai'Sa","Rakan","Kled","Nocturne","Viktor","Lucian","Shen"
"3363042510","Ranked Solo","Zoe,Kennen,Fizz,Alistar,Xin Zhao","Yasuo,Jayce,Taliyah,Ahri,Gragas","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3363042510&summonerId=74750546&gameTime=1538217430","Zoe","Kennen","Fizz","Alistar","Xin Zhao","Yasuo","Jayce","Taliyah","Ahri","Gragas"
"3363069659","Ranked Solo","Jax,Taliyah,Aatrox,Lucian,Thresh","Urgot,Xin Zhao,Yasuo,Kai'Sa,Gragas","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3363069659&summonerId=25260179&gameTime=1538219622","Jax","Taliyah","Aatrox","Lucian","Thresh","Urgot","Xin Zhao","Yasuo","Kai'Sa","Gragas"
"3363158105","Ranked Solo","Garen,Pyke,Graves,Rakan,Teemo","Fiora,Kai'Sa,Gragas,Kha'Zix,Akali","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3363158105&summonerId=25260179&gameTime=1538220822","Garen","Pyke","Graves","Rakan","Teemo","Fiora","Kai'Sa","Gragas","Kha'Zix","Akali"
"3363321230","Ranked Solo","Braum,Kindred,Cassiopeia,Dr. Mundo,Jinx","Thresh,Kennen,Irelia,Camille,Sion","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3363321230&summonerId=57541180&gameTime=1538228906","Braum","Kindred","Cassiopeia","Dr. Mundo","Jinx","Thresh","Kennen","Irelia","Camille","Sion"
"3363913885","Ranked Solo","Kai'Sa,Irelia,Sion,Gragas,Lee Sin","Poppy,Camille,Nidalee,Xayah,Braum","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3363913885&summonerId=25260179&gameTime=1538283679","Kai'Sa","Irelia","Sion","Gragas","Lee Sin","Poppy","Camille","Nidalee","Xayah","Braum"
"3363949021","Ranked Solo","Zoe,Akali,Olaf,Pyke,Kai'Sa","Lissandra,Thresh,Lucian,Zed,Kindred","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3363949021&summonerId=25260179&gameTime=1538285530","Zoe","Akali","Olaf","Pyke","Kai'Sa","Lissandra","Thresh","Lucian","Zed","Kindred"
"3363985025","Ranked Solo","Camille,Taliyah,LeBlanc,Yasuo,Gragas","Akali,Kha'Zix,Irelia,Xayah,Alistar","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3363985025&summonerId=25260179&gameTime=1538287851","Camille","Taliyah","LeBlanc","Yasuo","Gragas","Akali","Kha'Zix","Irelia","Xayah","Alistar"
"3364138342","Ranked Solo","Aatrox,Gragas,Zoe,Jinx,Thresh","Urgot,Lee Sin,LeBlanc,Kai'Sa,Karma","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3364138342&summonerId=25260179&gameTime=1538295113","Aatrox","Gragas","Zoe","Jinx","Thresh","Urgot","Lee Sin","LeBlanc","Kai'Sa","Karma"
"3364209735","Ranked Solo","Thresh,Aatrox,Sejuani,Kalista,Urgot","Irelia,Alistar,Kai'Sa,Lee Sin,Akali","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3364209735&summonerId=25260179&gameTime=1538297798","Thresh","Aatrox","Sejuani","Kalista","Urgot","Irelia","Alistar","Kai'Sa","Lee Sin","Akali"
"3364328509","Ranked Solo","Urgot,Taliyah,Renekton,Lucian,Thresh","Kennen,Camille,Aatrox,Yasuo,Gragas","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3364328509&summonerId=25260179&gameTime=1538300248","Urgot","Taliyah","Renekton","Lucian","Thresh","Kennen","Camille","Aatrox","Yasuo","Gragas"
"3364354936","Ranked Solo","Irelia,Camille,Lucian,Shen,Urgot","Malphite,Gragas,Jax,Yasuo,Alistar","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3364354936&summonerId=74750546&gameTime=1538298897","Irelia","Camille","Lucian","Shen","Urgot","Malphite","Gragas","Jax","Yasuo","Alistar"
"3364503066","Ranked Solo","Gragas,Gangplank,Pyke,Jinx,Thresh","Akali,Yasuo,Irelia,Rakan,Nidalee","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3364503066&summonerId=41913808&gameTime=1538300721","Gragas","Gangplank","Pyke","Jinx","Thresh","Akali","Yasuo","Irelia","Rakan","Nidalee"
"3364503066","Ranked Solo","Gragas,Gangplank,Pyke,Jinx,Thresh","Akali,Yasuo,Irelia,Rakan,Nidalee","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3364503066&summonerId=41913808&gameTime=1538300721","Gragas","Gangplank","Pyke","Jinx","Thresh","Akali","Yasuo","Irelia","Rakan","Nidalee"
"3364503066","Ranked Solo","Gragas,Gangplank,Pyke,Jinx,Thresh","Akali,Yasuo,Irelia,Rakan,Nidalee","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3364503066&summonerId=74750546&gameTime=1538300721","Gragas","Gangplank","Pyke","Jinx","Thresh","Akali","Yasuo","Irelia","Rakan","Nidalee"
"3364503066","Ranked Solo","Gragas,Gangplank,Pyke,Jinx,Thresh","Akali,Yasuo,Irelia,Rakan,Nidalee","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3364503066&summonerId=74750546&gameTime=1538300721","Gragas","Gangplank","Pyke","Jinx","Thresh","Akali","Yasuo","Irelia","Rakan","Nidalee"
"3364620096","Ranked Solo","Fiora,Trundle,LeBlanc,Jinx,Thresh","Gangplank,Gragas,Irelia,Cho'Gath,Alistar","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3364620096&summonerId=25260179&gameTime=1538302602","Fiora","Trundle","LeBlanc","Jinx","Thresh","Gangplank","Gragas","Irelia","Cho'Gath","Alistar"
"3364685085","Ranked Solo","Xayah,Ekko,Gangplank,Taliyah,Thresh","Ryze,Varus,Camille,Zoe,Zyra","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3364685085&summonerId=74750546&gameTime=1538306630","Xayah","Ekko","Gangplank","Taliyah","Thresh","Ryze","Varus","Camille","Zoe","Zyra"
"3364811638","Ranked Solo","Volibear,Karthus,Viktor,Ezreal,Rakan","Aatrox,Kindred,Akali,Lucian,Pyke","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3364811638&summonerId=57541180&gameTime=1538312671","Volibear","Karthus","Viktor","Ezreal","Rakan","Aatrox","Kindred","Akali","Lucian","Pyke"
"3364818408","Ranked Solo","Ryze,Camille,Aatrox,Lucian,Alistar","Riven,Poppy,Zoe,Yasuo,Pyke","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3364818408&summonerId=56921556&gameTime=1538313213","Ryze","Camille","Aatrox","Lucian","Alistar","Riven","Poppy","Zoe","Yasuo","Pyke"
"3364839540","Ranked Solo","Pyke,Aatrox,Zoe,Graves,Lucian","Urgot,Gragas,LeBlanc,Thresh,Draven","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3364839540&summonerId=56951349&gameTime=1538313318","Pyke","Aatrox","Zoe","Graves","Lucian","Urgot","Gragas","LeBlanc","Thresh","Draven"
"3364856828","Ranked Solo","Jayce,Lee Sin,Zoe,Kai'Sa,Rakan","Urgot,Gragas,Yasuo,Caitlyn,Morgana","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3364856828&summonerId=56951349&gameTime=1538315187","Jayce","Lee Sin","Zoe","Kai'Sa","Rakan","Urgot","Gragas","Yasuo","Caitlyn","Morgana"
"3364884210","Ranked Solo","Sion,Rengar,Galio,Kai'Sa,Rakan","Gangplank,Kha'Zix,Akali,Xayah,Gragas","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3364884210&summonerId=66800151&gameTime=1538315007","Sion","Rengar","Galio","Kai'Sa","Rakan","Gangplank","Kha'Zix","Akali","Xayah","Gragas"
"3364943051","Ranked Solo","Akali,Nidalee,Aatrox,Ezreal,Soraka","Rumble,Taliyah,Irelia,Lucian,Alistar","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3364943051&summonerId=56951349&gameTime=1538316893","Akali","Nidalee","Aatrox","Ezreal","Soraka","Rumble","Taliyah","Irelia","Lucian","Alistar"
"3365003286","Ranked Solo","Gangplank,Gragas,Sion,Thresh,Jinx","Urgot,Xayah,Taliyah,Rakan,Yasuo","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365003286&summonerId=36990696&gameTime=1538322974","Gangplank","Gragas","Sion","Thresh","Jinx","Urgot","Xayah","Taliyah","Rakan","Yasuo"
"3365209505","Ranked Solo","Camille,Morgana,Pyke,Sion,Jhin","Irelia,Alistar,Taliyah,Ezreal,Urgot","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365209505&summonerId=41913808&gameTime=1538370274","Camille","Morgana","Pyke","Sion","Jhin","Irelia","Alistar","Taliyah","Ezreal","Urgot"
"3365216273","Ranked Solo","Fiora,Nidalee,Irelia,Xayah,Rakan","Ornn,Kindred,Swain,Lucian,Braum","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365216273&summonerId=54692988&gameTime=1538367724","Fiora","Nidalee","Irelia","Xayah","Rakan","Ornn","Kindred","Swain","Lucian","Braum"
"3365223461","Ranked Solo","Zoe,Nidalee,Urgot,Varus,Nautilus","Aatrox,Kayn,LeBlanc,Lucian,Thresh","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365223461&summonerId=54692988&gameTime=1538366256","Zoe","Nidalee","Urgot","Varus","Nautilus","Aatrox","Kayn","LeBlanc","Lucian","Thresh"
"3365236663","Ranked Solo","Jayce,Lee Sin,LeBlanc,Yasuo,Alistar","Gangplank,Olaf,Akali,Twitch,Tahm Kench","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365236663&summonerId=74750546&gameTime=1538368551","Jayce","Lee Sin","LeBlanc","Yasuo","Alistar","Gangplank","Olaf","Akali","Twitch","Tahm Kench"
"3365251100","Ranked Solo","Pyke,Taliyah,Akali,Jhin,Alistar","Camille,Rengar,Zoe,Xayah,Gragas","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365251100&summonerId=74750546&gameTime=1538370738","Pyke","Taliyah","Akali","Jhin","Alistar","Camille","Rengar","Zoe","Xayah","Gragas"
"3365258375","Ranked Solo","Vayne,Aatrox,Vladimir,Gragas,Skarner","Tahm Kench,Jhin,Irelia,Ryze,Lee Sin","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365258375&summonerId=74750546&gameTime=1538374523","Vayne","Aatrox","Vladimir","Gragas","Skarner","Tahm Kench","Jhin","Irelia","Ryze","Lee Sin"
"3365283183","Ranked Solo","Pyke,Taliyah,Zoe,Ornn,Yasuo","Kai'Sa,Alistar,Urgot,Kha'Zix,Ryze","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365283183&summonerId=74750546&gameTime=1538373254","Pyke","Taliyah","Zoe","Ornn","Yasuo","Kai'Sa","Alistar","Urgot","Kha'Zix","Ryze"
"3365288309","Ranked Solo","Aatrox,Lee Sin,Orianna,Jhin,Alistar","Jayce,Gragas,Twisted Fate,Jinx,Tahm Kench","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365288309&summonerId=66800151&gameTime=1538375999","Aatrox","Lee Sin","Orianna","Jhin","Alistar","Jayce","Gragas","Twisted Fate","Jinx","Tahm Kench"
"3365294132","Ranked Solo","Kassadin,Graves,Lucian,Alistar,Aatrox","Gragas,Tahm Kench,Urgot,Viktor,Jinx","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365294132&summonerId=66800151&gameTime=1538373297","Kassadin","Graves","Lucian","Alistar","Aatrox","Gragas","Tahm Kench","Urgot","Viktor","Jinx"
"3365322857","Ranked Solo","Camille,Urgot,Zoe,Morgana,Lucian","Twitch,Poppy,Gragas,Tahm Kench,Lissandra","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365322857&summonerId=74750546&gameTime=1538377467","Camille","Urgot","Zoe","Morgana","Lucian","Twitch","Poppy","Gragas","Tahm Kench","Lissandra"
"3365350883","Ranked Solo","Graves,Irelia,Thresh,Lucian,Kennen","Kai'Sa,Alistar,Camille,Lee Sin,Malphite","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365350883&summonerId=54692988&gameTime=1538381096","Graves","Irelia","Thresh","Lucian","Kennen","Kai'Sa","Alistar","Camille","Lee Sin","Malphite"
"3365377961","Ranked Solo","Kennen,Gragas,Ryze,Vayne,Janna","Darius,Lee Sin,Katarina,Tristana,Thresh","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365377961&summonerId=54692988&gameTime=1538383786","Kennen","Gragas","Ryze","Vayne","Janna","Darius","Lee Sin","Katarina","Tristana","Thresh"
"3365384743","Ranked Solo","Urgot,Graves,Viktor,Kai'Sa,Leona","Aatrox,Gragas,Irelia,Yasuo,Thresh","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365384743&summonerId=64250795&gameTime=1538383963","Urgot","Graves","Viktor","Kai'Sa","Leona","Aatrox","Gragas","Irelia","Yasuo","Thresh"
"3365403781","Ranked Solo","Kai'Sa,Pyke,Aatrox,Nidalee,Irelia","Gragas,LeBlanc,Urgot,Lee Sin,Vayne","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365403781&summonerId=54692988&gameTime=1538385472","Kai'Sa","Pyke","Aatrox","Nidalee","Irelia","Gragas","LeBlanc","Urgot","Lee Sin","Vayne"
"3365403781","Ranked Solo","Kai'Sa,Pyke,Aatrox,Nidalee,Irelia","Gragas,LeBlanc,Urgot,Lee Sin,Vayne","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365403781&summonerId=54692988&gameTime=1538385472","Kai'Sa","Pyke","Aatrox","Nidalee","Irelia","Gragas","LeBlanc","Urgot","Lee Sin","Vayne"
"3365403781","Ranked Solo","Kai'Sa,Pyke,Aatrox,Nidalee,Irelia","Gragas,LeBlanc,Urgot,Lee Sin,Vayne","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365403781&summonerId=25260179&gameTime=1538385472","Kai'Sa","Pyke","Aatrox","Nidalee","Irelia","Gragas","LeBlanc","Urgot","Lee Sin","Vayne"
"3365403781","Ranked Solo","Kai'Sa,Pyke,Aatrox,Nidalee,Irelia","Gragas,LeBlanc,Urgot,Lee Sin,Vayne","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365403781&summonerId=25260179&gameTime=1538385472","Kai'Sa","Pyke","Aatrox","Nidalee","Irelia","Gragas","LeBlanc","Urgot","Lee Sin","Vayne"
"3365423455","Ranked Solo","Jax,Olaf,Sion,Yasuo,Thresh","Renekton,Taliyah,Ryze,Ezreal,Alistar","1","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365423455&summonerId=64250795&gameTime=1538386145","Jax","Olaf","Sion","Yasuo","Thresh","Renekton","Taliyah","Ryze","Ezreal","Alistar"
"3365446332","Ranked Solo","Urgot,Graves,LeBlanc,Lucian,Soraka","Aatrox,Lee Sin,Syndra,Tristana,Pyke","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365446332&summonerId=54692988&gameTime=1538387237","Urgot","Graves","LeBlanc","Lucian","Soraka","Aatrox","Lee Sin","Syndra","Tristana","Pyke"
"3365446332","Ranked Solo","Urgot,Graves,LeBlanc,Lucian,Soraka","Aatrox,Lee Sin,Syndra,Tristana,Pyke","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365446332&summonerId=54692988&gameTime=1538387237","Urgot","Graves","LeBlanc","Lucian","Soraka","Aatrox","Lee Sin","Syndra","Tristana","Pyke"
"3365446332","Ranked Solo","Urgot,Graves,LeBlanc,Lucian,Soraka","Aatrox,Lee Sin,Syndra,Tristana,Pyke","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365446332&summonerId=25260179&gameTime=1538387237","Urgot","Graves","LeBlanc","Lucian","Soraka","Aatrox","Lee Sin","Syndra","Tristana","Pyke"
"3365446332","Ranked Solo","Urgot,Graves,LeBlanc,Lucian,Soraka","Aatrox,Lee Sin,Syndra,Tristana,Pyke","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365446332&summonerId=25260179&gameTime=1538387237","Urgot","Graves","LeBlanc","Lucian","Soraka","Aatrox","Lee Sin","Syndra","Tristana","Pyke"
"3365474984","Ranked Solo","Yasuo,Taliyah,Rumble,Alistar,Fiora","Lucian,Thresh,Aatrox,Xin Zhao,Viktor","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365474984&summonerId=74750546&gameTime=1538390289","Yasuo","Taliyah","Rumble","Alistar","Fiora","Lucian","Thresh","Aatrox","Xin Zhao","Viktor"
"3365476789","Ranked Solo","Rumble,Gragas,Aatrox,Irelia,Pyke","Gangplank,Taliyah,LeBlanc,Twitch,Lulu","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365476789&summonerId=54692988&gameTime=1538391094","Rumble","Gragas","Aatrox","Irelia","Pyke","Gangplank","Taliyah","LeBlanc","Twitch","Lulu"
"3365476789","Ranked Solo","Rumble,Gragas,Aatrox,Irelia,Pyke","Gangplank,Taliyah,LeBlanc,Twitch,Lulu","0","http://www.op.gg/summoner/matches/ajax/detail/gameId=3365476789&summonerId=54692988&gameTime=1538391094","Rumble","Gragas","Aatrox","Irelia","Pyke","Gangplank","Taliyah","LeBlanc","Twitch","Lulu"
